"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","Q1","Q7","Q8","Q82","Q80","Q81","SB_choice","Q77_1","Q77_2","Q77_3","Q77_4","NH_choice","Q76_1","Q76_2","Q76_3","Q76_4","Q53_1","Q72_1","Q72_2","Q72_3","Q72_4","Q52_1","Q73_1","Q73_2","Q73_3","Q73_4","Q31_1","Q74_1","Q74_2","Q74_3","Q74_4","Q48_1","Q75_1","Q75_2","Q75_3","Q75_4","sb_ad_den","Q66_1","Q66_2","Q66_3","Q66_4","sb_ad_car","Q67_1","Q67_2","Q67_3","Q67_4","sb_op_den","Q64_1","Q64_2","Q64_3","Q64_4","sb_op_car","Q65_1","Q65_2","Q65_3","Q65_4","nh_ad_win","Q59_1","Q59_2","Q59_3","Q59_4","nh_ad_lose","Q60_1","Q60_2","Q60_3","Q60_4","nh_op_win","Q61_1","Q61_2","Q61_3","Q61_4","nh_op_lose","Q62_1","Q62_2","Q62_3","Q62_4","control","Q63_1","Q63_2","Q63_3","Q63_4","Q54_1","Q71_1","Q71_2","Q71_3","Q71_4","Q55_1","Q70_1","Q70_2","Q70_3","Q70_4","Q57_1","Q69_1","Q69_2","Q69_3","Q69_4","Q56_1","Q68_1","Q68_2","Q68_3","Q68_4","Q36","Q11","Q37","Q78","Q79_1","Q23_1","Q35_1","Q26_1","Q27_1","Q45_1","Q58","Q13","Q14","Q15","Q16","Q17","Q18","Q19","Q20","Q38","DO-BR-FL_112","DO-BR-FL_69","DO-BR-FL_107","DO-BR-FL_88","DO-BR-FL_110","DO-BL-Importance","DO-Q-SB_choice","DO-Q-NH_choice","LocationLatitude","LocationLongitude","LocationAccuracy"
"R_Tn36YJB86rQfFEl","Default Response Set","Anonymous",,,"71.201.136.28",0,2/5/2016 10:31,2/5/2016 10:42,1,1,1,"Yesterday morning I got up,made three beds,which is a big deal because I am a cripple and it is  not a easy task when you are a cripple. Yesterday afternoon i paid the household bills online.Yesterday evening I went out to dinner with my life partner,watched tv when we came home then went to bed.",1,1,42,2,6.228,8.836,11.759,2,1,8.457,8.457,10.006,1,,,,,,50,7.331,13.515,14.486,3,100,3.584,4.667,5.575,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"We went to Aldi's last week.We have to, as we are poor and cannot afford to go to a regular grocery store.Aldi's is far away but we have to go there. I have a difficult time getting around in the store,as I am a cripple and they have no cripple scooters to ride on in the store.I am too poor to be able to buy my own so i have to hobble around on crutches,as best I can. We bought only essentials and the bill was still over $100.00.I was sad and surprised that even Aldi food is high now.",8.475,218.459,242.821,5,,,,,,50,3.529,9.85,10.659,3,100,6.091,8.99,10.048,3,,,,,,1,1,140,1,10,4,7,3,1,1,1,"Beedin","I don't know and don't care","Huh?","Mickey Mouse","I don't know and don't care","I don't know and don't care","I don't know and don't care","I hate boreball",,"NHchoice|SBchoice","FL_70|FL_79","CONTROL","FL_94|FL_89","Factual Quiz - Football|Factual Quiz - Politics","Q27|Q45","1|2","2|1",41.5061035156,-87.7369995117,-1
"R_eJ8OyJUrs5rPSet","Default Response Set","Anonymous",,,"173.217.96.226",0,2/5/2016 10:33,2/5/2016 10:43,1,1,1,"I worked most of the day yesterday. I work for over eight hours yesterday and then I just took breaks throughout the day. I ate my lunch at 12:30 pm which consisted of a sandwich and chips with a coke. I got off at 5:30 pm and went home to eat dinner which was chicken and rice. I then went for a one hour walk and then went home to watch television for a couple of hours until I go to sleep at 11 pm.",1,1,42,1,4,4.93,5.511,2,2,2.626,2.626,3.976,1,100,3.427,4.332,5.776,2,,,,,,,,,,,49,1.733,5.153,5.631,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"I don't follow the presidential election, but from what I heard, I feel that there are other suitable candidates that will be elected. I heard that a lot of other people are voting for other people so the chance is slim for him to win the race.",2.515,124.492,125.338,11,,,,,,100,2.104,3.26,3.792,2,,,,,,,,,,,40,1.564,3.177,4.026,2,1,1,156,1,50,7,4,4,7,4,1,"Biden","John Roberts","Mitt Roomney","Mitt Roomney","Cam Newton","Peyton Manning","Patriots","Cardinals",,"SBchoice|NHchoice","FL_70|FL_79","NH_opposite","FL_89|FL_94","Factual Quiz - Politics|Factual Quiz - Football","Q27|Q45","2|1","1|2",30.1345977783,-93.2730026245,-1
"R_25zouAOGeW09L02","Default Response Set","Anonymous",,,"184.183.30.243",0,2/5/2016 10:30,2/5/2016 10:44,1,1,1,"I woke up then got my kids dressed for school. After they went to school. While they were at school I went to shop.Then when they came home they did their homework. I cooked dinner and after we watched telivisision",1,1,42,2,5.313,5.313,6.984,1,2,36.117,36.117,38.388,1,,,,,,83,5.952,5.952,7.495,1,,,,,,86,11.615,13.086,14.474,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"I think he will lose because of his none knowledge of the issues. also became of his arrogant  ideology. For some he is correct on his views. he is also very wealthy",14.734,139.513,224.43,4,,,,,,,,,,,87,0,0,5.356,0,,,,,,84,0,0,6.217,0,1,1,130,1,81,2,1,1,1,3,1,"Joe Biden","not sore","romney","mccain","cam newton","peyton manning","seattle","new england","none","NHchoice|SBchoice","FL_70|FL_79","NH_opposite","FL_94|FL_89","Factual Quiz - Politics|Factual Quiz - Football","Q45|Q27","1|2","2|1",33.3860931396,-111.8469009399,-1
"R_1lbEpNEKPHiqn9h","Default Response Set","Anonymous",,,"173.169.56.56",0,2/5/2016 10:38,2/5/2016 10:45,1,1,1,"I WENT TO PHYSICAL THERAPY IN THE MORNING. RAN ERRANDS FOR MY FATHER IN THE AFTERNOON. IN THE EARLY EVENING I WENT TO HOME DEPOT WITH MY HUSBAND AND BOUGHT A LEAF BLOWER.",1,1,42,1,5.506,5.506,6.75,1,2,5.964,5.964,8.923,1,50,5.71,5.71,6.641,1,,,,,,,,,,,85,18.639,18.639,20.271,1,,,,,,,,,,,,,,,,"THE DENVER BRONCOS HAVE MORE EXPERIENCE THAN THE CAROLINA PANTHERS. THEY ARE A MORE ESTABLISHED TEAM AND THUS HAVE MORE TRIED AND TRUE STRATEGIES IN PLACE  AND I BELIEVE THEY HAVE WON THE SUPER BOWL BEFORE SO THEY ARE MORE LIKELY TO WIN AGAIN. BECAUSE OF ALL THESE THINGS THEY HAVE A BETTER PSYCHOLOGICAL ADVANTAGE BECAUSE THEY ""BELIEVE"" THEY CAN WIN.",14.47,14.47,137.479,1,,,,,,,,,,,,,,,,,,,,,,,,,,50,7.05,7.05,8.125,1,,,,,,,,,,,85,6.749,6.749,8.556,1,1,1,195,1,70,4,1,1,6,1,1,"JOE BIDEN","I DON'T KNOW","GEORGE W BUSH","BARAK OBAMA","I DO NOT KNOW","I DON'T KNOW","I DON'T KNOW ","I DON'T KNOW",,"NHchoice|SBchoice","FL_79|FL_70","SB_opposite","FL_89|FL_94","Factual Quiz - Politics|Factual Quiz - Football","Q45|Q27","2|1","1|2",28.2158050537,-82.6595993042,-1
"R_2VvzhmurFo8aCic","Default Response Set","Anonymous",,,"24.18.27.136",0,2/5/2016 10:38,2/5/2016 10:48,1,1,1,"I went to work from 730am to noon. I went home and napped from about 1pm to 3pm then picked up boys and made dinner.",1,1,42,2,9.56,9.56,11.207,1,2,19.784,19.784,22.09,1,,,,,,50,5.55,9.117,10.772,2,,,,,,60,24.966,32.624,34.605,2,,,,,,,,,,,,,,,,,,,,,,,,,,"Honestly I dont follow politics very much however I have seen many negative things on facebook and magazines regarding him and feel that many people see him in a more negative way.  ",21.084,133.728,135.344,7,,,,,,,,,,,,,,,,,,,,,50,4.574,6.859,8.647,2,,,,,,60,9.876,20.259,22.016,4,1,1,160,1,40,4,4,3,1,1,1,"unknown","unknown","unknown","unknown","unknown","unknown","unknown","unknown",,"NHchoice|SBchoice","FL_79|FL_70","NH_advocate","FL_94|FL_89","Factual Quiz - Politics|Factual Quiz - Football","Q27|Q45","2|1","1|2",47.5942993164,-122.6264953613,-1
"R_1LjIoQGfCITd0Qi","Default Response Set","Anonymous",,,"172.2.84.182",0,2/5/2016 10:38,2/5/2016 10:49,1,1,1,"I woke up and dropped my wife off at her school. Then I came back home and did a few chores. Afterwards I went to check up on a job lead in the afternoon. I got back home and took a nap. Later at night I cleaned up my bedroom and then made a toy rocket for my daughter.",1,1,42,2,17.408,17.408,19.829,1,2,3.35,3.35,5.324,1,,,,,,60,12.305,12.305,13.755,1,,,,,,90,6.951,6.951,8.379,1,"I believe the Denver Broncos are more likely to win the super bowl because of their track record. They seem to be the better team overall. The Broncos quarterback has higher statistics then the Panthers. The Broncos quarterback is also better in the pocket, and handles pressure better as well.",13.899,128.065,131.029,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,10.382,10.382,12.052,1,,,,,,91,7.759,7.759,10.185,1,1,1,180,1,70,2,1,2,6,4,1,"Joe Biden","not sure","John Mckain","dont know","not sure","dont know","dont know","dont know","thanks","SBchoice|NHchoice","FL_70|FL_79","SB_advocate","FL_94|FL_89","Factual Quiz - Football|Factual Quiz - Politics","Q45|Q27","2|1","2|1",40.1529998779,-87.6458969116,-1
"R_aYrBYqdt3ceeETL","Default Response Set","Anonymous",,,"184.155.134.46",0,2/5/2016 10:37,2/5/2016 10:50,1,1,1,"Unfortunately because I am coming off of a prednisone taper, for the next month or so I am going to be intermittently having bouts of fatigue and tiredness. Yesterday was a Thursday – which means that my wife works late – so I got up about 730 in the morning and immediately started watching my son. I worked on and Turk for most of morning, while watching my son, doing a load of dishes, and doing a load of laundry. At about noon when I finished with everything but watching my son, I put on my snow gear and went outside to shovel and ice the walkway. Yesterday was an unusual day because a friend of the roommates was over and was visiting during the time. At about 3 o'clock my wife came home and I took a nap till five. When I got back up after my nap, I went and took back over watching my son and working on dinner for the family. We had pancakes and waffles, with both my wife and my son going to sleep by about 8 o'clock. After my son a gun to sleep, I settled in to playing some video games and watching person of interest on Netflix. I did this until midnight when I took my medication and went to bed.",1,1,42,1,7.79,7.79,9.862,1,2,14.225,14.225,24.049,1,70,11.285,11.285,13.81,1,,,,,,,,,,,80,13.557,13.557,15.658,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Donald Trump might win the New Hampshire primary because as he had lost two second-place in the Iowa caucus, he is more posed to drum up support in the New Hampshire primary than ever before. In addition, because double trouble lost the Ohio caucus by such a margin that it was closer to a third-place than first, means it is going to put more time and energy into driving his numbers upwards so as to spin the Iowa caucus is a mere fluke. Donald Trump needs a win in the New Hampshire primary there is going to be any legitimacy to his claim that not only is he the best candidate, but that he can get people from all walks of life to support him.",15.757,15.757,138.24,1,,,,,,68,4.718,4.718,6.581,1,,,,,,,,,,,80,5.517,5.517,15.596,1,1,1,180,1,50,3,4,2,3,1,1,"Joe Biden","Do not remember","Mike Huckabee","Do not know","Do not know","Do not know","Washington Seahawks","Patriots",,"NHchoice|SBchoice","FL_70|FL_79","NH_opposite","FL_94|FL_89","Factual Quiz - Politics|Factual Quiz - Football","Q45|Q27","2|1","2|1",42.9060974121,-112.3974990845,-1
"R_2pXJ1CajV5RMvsU","Default Response Set","Anonymous",,,"104.34.238.21",0,2/5/2016 10:37,2/5/2016 10:50,1,1,1,"Yesterday, after packing lunch for the kids and sending them off to school, I did the dishes and got dressed.   I checked the news on the internet, answered some emails, and then set off to run some errands.  I bought a few items at Target, filled up on gas, and then bought some groceries at Trader Joe's.  When I got home, I ate lunch and started making dough for an after school snack for the kids.  By the time the kids got home, I had sausage pretzels and cheese breads ready to eat.  Then I walked the dog, relaxed a bit, and started to make dinner.  For dinner, I made a large salad with grilled salmon.  After dinner, I did the dishes and helped the kids with homework.  I completed a few HITs on Amazon Turk, then got ready for bed.",1,1,42,1,6.943,6.943,8.207,1,1,22.107,22.107,23.059,1,65,17.953,17.953,19.635,1,,,,,,40,33.261,34.011,40.188,2,,,,,,,,,,,,,,,,,,,,,"The Denver Broncos have won more championship games than the Panthers, so their record alone makes them more likely to win the Super Bowl.  They have more experience, are more cohesive, and their coaching staff is excellent and strategic.  They are the favorites to win and are better liked than the Panthers overall, so they will have more moral support of the fans.  ",6.61,190.521,193.149,9,,,,,,,,,,,,,,,,,,,,,,,,,,50,14.852,14.852,16.642,1,,,,,,60,8.234,8.234,9.91,1,,,,,,1,1,155,1,20,4,5,1,4,1,1,"Joe Biden","Paul Ryan","Mitt Romney","Mitt Romney","I do not know.","I do not know.","I have no idea.","I have no idea.",,"SBchoice|NHchoice","FL_79|FL_70","SB_opposite","FL_89|FL_94","Factual Quiz - Football|Factual Quiz - Politics","Q27|Q45","2|1","2|1",33.8403015137,-118.3538970947,-1
"R_VQH8Ol4jp2vO8lX","Default Response Set","Anonymous",,,"169.133.140.5",0,2/5/2016 10:45,2/5/2016 10:50,1,1,1,"Yesterday I got up and exercised, then showered and went to work.  I worked an 8 hour day, then came home.  I took my daughter to dance class, then went out for sushi dinner.",1,1,42,2,3.988,3.988,4.991,1,2,4.732,4.732,6.079,1,,,,,,55,3.391,3.391,4.365,1,,,,,,65,8.644,8.644,12.267,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"I had to drop by the grocery store after work this week, to get a couple of things that I'd forgotten to pick up over the weekend.  I needed to pick up some milk, to make home made mac and cheese.  While I was there, I also picked up some extra cheese, some chips, and some fresh vegetables.",4.383,4.383,89.51,1,,,,,,50,3.571,6.949,8.148,3,,,,,,65,9.605,10.744,16.675,2,1,1,165,1,60,2,1,1,6,2,1,"Joe Biden","Paul Ryan","John McCain","Mitt Romney","Cam Newton","Peyton Manning","Don't know","Patriots",,"SBchoice|NHchoice","FL_79|FL_70","CONTROL","FL_94|FL_89","Factual Quiz - Politics|Factual Quiz - Football","Q27|Q45","2|1","1|2",39.7319946289,-104.9839019775,-1
"R_3in8DIANB5txgrd","Default Response Set","Anonymous",,,"24.95.38.85",0,2/5/2016 10:45,2/5/2016 10:52,1,1,1,"I cleaned the house and did the dishes in the morning.  In the afternoon, I worked on the computer for work and completed my work for the day.  In the evening I made dinner and relaxed with my family watching tv.",1,1,42,2,4.503,4.503,5.949,1,1,11.27,11.27,17.81,1,,,,,,80,6.224,6.224,7.73,1,50,19.443,19.443,21.133,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"My most recent trip the the grocery store was on a saturday.  I was alone and went up and down each aisle so that I could replenish almost everything.  I went to a store that I wasn't used to going to but I think I got some really good deals.",2.237,69.7,70.705,5,,,,,,80,5.171,5.171,6.422,1,52,9.73,9.73,11.195,1,,,,,,1,1,172,1,40,4,3,4,6,1,1,"Joe Biden","Paul Ryan","Romney","McCain","Meyers","manning","Packers","Patriots",,"NHchoice|SBchoice","FL_79|FL_70","CONTROL","FL_94|FL_89","Factual Quiz - Politics|Factual Quiz - Football","Q45|Q27","1|2","1|2",41.5755004883,-83.6847000122,-1
"R_1mW29hTXXI6dqJI","Default Response Set","Anonymous",,,"68.100.249.66",0,2/5/2016 10:47,2/5/2016 10:54,1,1,1,"I woke up and browsed the Internet on my iPad. I logged onto Mechanical Turk on my laptop and worked on HITS for several hours. Afterwards, I received a package from the Nielsen ratings company and set up a monitor shaped like a beeper. I went to the mall and walked around, then came home and watched some television. After that, I logged back onto Mechanical Turk for an hour and then went to bed.",1,1,42,2,11.63,11.63,12.601,1,2,7.955,7.955,10.44,1,,,,,,50,3.968,5.305,6.447,2,,,,,,60,18.877,18.877,19.9,1,,,,,,,,,,,"I have zero interest in football and have no idea who will win the Super Bowl. I don't think I've ever watched a complete game in my life. If you are relying on my opinion, it will be a complete toss up of who will win the Super Bowl. You would have the same chances of predicting the outcome if you flipped a coin. The only reason that I chose the Broncos is because I've heard their name mentioned more than the Panthers. I feel the Panthers have just as much of a chance of winning as the Broncos, however.",10.148,10.148,91.869,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,3.648,3.648,4.448,1,,,,,,60,5.895,7.865,8.688,2,1,1,160,1,10,4,1,1,4,1,1,"Joe Biden","I don't know","Mitt Romney","Mitt Romney","I don't know","I don't know","I don't know","I don't know","I don't know the answers to most of your questions and cannot even fathom a guess.","NHchoice|SBchoice","FL_70|FL_79","SB_opposite","FL_89|FL_94","Factual Quiz - Politics|Factual Quiz - Football","Q27|Q45","2|1","1|2",38.81590271,-77.4607009888,-1
"R_1msdnpw7MHEJoqB","Default Response Set","Anonymous",,,"24.253.98.225",0,2/5/2016 10:32,2/5/2016 10:54,1,1,1,"Woke up and got ready for work. Ate breakfast while watching the morning news. Drove to work. Worked until lunch at noon and went with friends to a cafe down the street. After lunch continued work until 4pm. Drove home. Relaxed and watched some TV. Ate dinner. Walked the dog. Studied a programming book for about 2 hours then went to bed. ",1,1,42,2,4.255,4.255,9.219,1,1,6.598,6.598,17.827,1,,,,,,70,16.763,29.195,32.813,3,0,6.37,45.081,81.862,4,,,,,,"Denver is more likely to win because of the experience of Peyton Manning. The panthers do have a very athletic team but athleticism is not the main factor in winning. The team with the best game plan and experience will likely with the game. Peyton Manning brings a wealth of experience that the Panthers do not have. This is also likely Peyton's last game and he and his team will be especially motivated to make sure he goes out on top. Emotion and planning can overcome the athletic advantage that the Panthers have.",13.13,398.506,418.246,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,8.345,15.514,22.516,6,100,42.138,42.138,53.638,1,,,,,,1,1,200,1,71,2,7,3,7,1,1,"Joe Biden","Paul Ryan","Mitt Romney","Mitt Romney","Cam Newton","Peyton Manning","Seattle Seahawks","Arizona Cardnals","Thank you.","NHchoice|SBchoice","FL_79|FL_70","SB_advocate","FL_89|FL_94","Factual Quiz - Politics|Factual Quiz - Football","Q27|Q45","1|2","2|1",36.2348937988,-115.2904968262,-1
"R_2c1npJMyC6xSlhk","Default Response Set","Anonymous",,,"99.157.102.8",0,2/5/2016 10:45,2/5/2016 10:54,1,1,1,"So yesterday I got up, took a shower and had breakfast. Since it was Thursday, I took my son to school early. I drive him there. / In the afternoon, I was in the office and I ended up having a noon meeting. It was with our people from Marketing. / At night, once home, I had dinner. I took my guitar, right before bed, and ran through some songs that I will play next week.",1,1,42,1,4.963,4.963,5.798,1,2,4.898,4.898,8.412,1,51,3.204,4.347,5.386,2,,,,,,,,,,,81,17.687,17.687,20.56,1,,,,,,"Well, I did indicate there was a 50% chance of them winning. I think both teams are capable enough, as they are both in the final game. From what I know, the PAnthers have a good Quarterback, and have the upper hand. So, that's why I selected them. But deep down, I feel it's 50/50.",13.707,13.707,137.21,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,2.302,4.013,5.192,3,,,,,,,,,,,82,3.016,4.555,5.337,3,1,1,160,1,63,4,1,4,5,1,1,"Joe Viden","John Roberts","Barack Obama","John McClain","Payton","I do not know","I have no idea","I have no idea","None","NHchoice|SBchoice","FL_70|FL_79","SB_advocate","FL_94|FL_89","Factual Quiz - Football|Factual Quiz - Politics","Q27|Q45","1|2","2|1",34.1268005371,-84.5739974976,-1
"R_Cjh0EGyCmbyTUAN","Default Response Set","Anonymous",,,"99.66.16.161",0,2/5/2016 10:51,2/5/2016 11:02,1,1,1,"Yesterday I got my kids up, gave them breakfast and sent them to school. I then straightened up the house and worked on Mturk for a couple of hours. In the afternoon I took one of my daughters to her swimming lesson. In the evening I made dinner, gave baths, and did more work on Mturk.",1,1,42,1,2.221,2.221,3.02,1,2,7.065,7.065,9.898,1,60,5.222,5.222,6.291,1,,,,,,,,,,,80,4.883,4.883,5.586,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Donald Trump might win the primary because voters are tired of the same old thing. They might want to have someone who tells it like it is and can't be influenced by big money.  They might prefer someone who has his opinions and won't be budged from them. Lastly, there are so many candidates still in the primary, it might only take 20% or 25% of the vote for any one person to win, and Trump can definitely draw that amount of votes.",5.485,45.22,143.458,2,,,,,,60,9.344,9.344,9.97,1,,,,,,,,,,,80,4.715,4.715,5.575,1,1,1,160,1,37,6,1,1,5,1,1,"Joseph Biden","Paul Ryan","John McCain","Mitt Romney","Cameron Newton","Peyton Manning","Seattle Seahawks","Arizona Cardinals","I don't know Mitt Romney's real first name","NHchoice|SBchoice","FL_70|FL_79","NH_opposite","FL_89|FL_94","Factual Quiz - Football|Factual Quiz - Politics","Q45|Q27","2|1","2|1",26.2720031738,-80.2580032349,-1
